dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
756,"00:43:15,408 --> 00:43:17,842
","- You went to bed with her?
- Sure.

",0.261612,0.418784,0.073639,0.184886,0.139274,0.040135,0.476969,0.988208,0.912654,0.762382,0.0,0.0,0.989922
757,"00:43:19,149 --> 00:43:19,935
","Oh.

",0.0,0.0,0.0,0.0,0.0,0.269017,0.274436,0.599486,0.543277,0.290195,0.0,0.0,0.0
758,"00:43:24,192 --> 00:43:26,087
","I don't understand this relationship.

",0.290235,0.129702,0.054861,0.310306,0.329576,0.083396,0.25109,0.47704,0.333347,0.003502,0.970179,0.0,0.0
759,"00:43:26,243 --> 00:43:27,106
","What do you mean?

",0.243608,0.334735,0.258129,0.084468,0.176484,0.19064,0.353771,0.623836,0.520771,0.606527,0.762356,0.0,0.0
760,"00:43:27,186 --> 00:43:28,933
","- You enjoy being with her?
- Yeah.

",0.109575,0.717268,0.035326,0.063841,0.102934,0.785544,0.442343,0.951755,0.937569,0.737031,0.0,0.0,0.971165
761,"00:43:29,013 --> 00:43:31,111
","- You find her attractive?
- Yeah.

",0.176675,0.552541,0.067621,0.091,0.168212,0.671925,0.141724,0.723231,0.637822,0.171197,0.0,0.0,0.0
762,"00:43:31,179 --> 00:43:33,291
","- And you're not sleeping with her?
- No.

",0.484646,0.08791,0.219374,0.190022,0.143014,0.439027,0.106011,0.618835,0.567377,0.054213,0.0,0.0,0.0
763,"00:43:33,354 --> 00:43:35,712
","You're afraid
to let yourself be happy.

",0.033117,0.470455,0.477829,0.010586,0.051797,0.048077,0.124104,0.633362,0.393804,0.207102,0.0,0.0,0.0
764,"00:43:35,901 --> 00:43:39,275
","Why can't you give me credit for this?
This is a big thing for me.

",0.270721,0.49204,0.095862,0.211753,0.053762,0.080886,0.5879,0.76183,0.934727,0.260842,0.0,0.0,0.0
765,"00:43:39,608 --> 00:43:42,316
","I've never had a relationship
with a woman that didn't involve sex.

",0.61249,0.013898,0.269666,0.028199,0.180457,0.276119,0.018528,0.583276,0.464739,0.162437,0.51064,0.865388,0.0
766,"00:43:42,467 --> 00:43:44,824
","- (I) feel like I'm growing.
- Are you finished?

",0.380959,0.180224,0.311252,0.122061,0.040954,0.375673,0.118102,0.553083,0.09332,0.000114,0.97573,0.0,0.0
767,"00:43:45,176 --> 00:43:47,326
","Hey, I got a whole stack of quarters
and I was here first.

",0.17219,0.77274,0.057996,0.047994,0.029621,0.794043,0.484342,0.588694,0.066361,0.808044,0.186171,0.0,0.0
768,"00:43:47,395 --> 00:43:50,060
","- Were not!
- Was too!

",0.469729,0.34896,0.118472,0.122179,0.020792,0.318724,0.125769,0.628625,0.399923,0.299209,0.0,0.0,0.0
769,"00:43:50,276 --> 00:43:52,096
","- Big jerk.
- Little creep.

",0.16352,0.211158,0.524943,0.062515,0.085107,0.32693,0.126128,0.602219,0.474008,0.177515,0.0,0.0,0.0
770,"00:43:52,966 --> 00:43:54,850
","- Where was I?
- You were growing.

",0.502135,0.33983,0.10436,0.104541,0.055178,0.746354,0.146759,0.738166,0.370878,0.383116,0.0,0.0,0.0
771,"00:43:55,169 --> 00:43:56,602
","Yeah.

",0.0,0.0,0.0,0.0,0.0,0.271792,0.274537,0.599541,0.543072,0.337379,0.0,0.0,0.0
772,"00:43:56,870 --> 00:43:58,497
","It's very freeing.

",0.315062,0.361626,0.098259,0.193616,0.090283,0.418023,0.224175,0.649615,0.284619,0.031921,0.0,0.0,0.989586
773,"00:43:58,572 --> 00:44:00,506
","I can say anything to her.

",0.735153,0.067173,0.03188,0.063303,0.194104,0.289143,0.31838,0.742279,0.266198,0.288919,0.0,0.946222,0.0
774,"00:44:00,671 --> 00:44:03,543
","Are you saying you can say things to her
you can't say to me?

",0.520493,0.160552,0.08283,0.16009,0.181772,0.087323,0.4521,0.833965,0.434668,0.232981,0.0,0.0,0.0
775,"00:44:04,012 --> 00:44:06,691
","No, it's just different.
It's a whole different perspective.

",0.313347,0.368324,0.128303,0.160053,0.098907,0.886048,0.096482,0.488079,0.208247,0.070279,0.324507,0.983475,0.0
776,"00:44:06,881 --> 00:44:08,968
","I get the woman's
point of view on things.

",0.145421,0.460135,0.247983,0.057263,0.149242,0.273926,0.064531,0.257578,0.541945,0.37892,0.97573,0.0,0.0
777,"00:44:09,218 --> 00:44:12,845
","She tells me about the men that she goes out with,
and I can talk to her about the women I see.

",0.48539,0.047542,0.126651,0.151386,0.297738,0.961183,0.394111,0.971333,0.958311,0.276654,0.0,0.884138,0.0
778,"00:44:12,920 --> 00:44:15,093
","- You tell her about other women?
- Yeah.

",0.401869,0.06818,0.120725,0.10075,0.409654,0.941946,0.287999,0.828891,0.842453,0.50081,0.0,0.952443,0.0
779,"00:44:15,204 --> 00:44:18,957
","Like the other night, I made love to
this woman, and it was so incredible,

",0.095153,0.45989,0.114784,0.021489,0.374594,0.533977,0.735267,0.998267,0.967477,0.339511,0.0,0.808202,0.0
780,"00:44:19,053 --> 00:44:20,793
","I took her to a place
that wasn't human.

",0.290494,0.407671,0.091992,0.125313,0.182744,0.359967,0.010572,0.732712,0.036106,0.232733,0.0,0.0,0.0
781,"00:44:20,861 --> 00:44:22,274
","She actually meowed.

",0.671489,0.19372,0.067614,0.055672,0.052469,0.299012,0.098535,0.567739,0.274394,0.002031,0.0,0.0,0.0
782,"00:44:22,890 --> 00:44:24,731
","- You made a woman meow?
- Yeah.

",0.083191,0.656279,0.053714,0.062769,0.189624,0.577282,0.328355,0.903516,0.785736,0.614419,0.0,0.0,0.0
783,"00:44:24,772 --> 00:44:27,563
","That's the point.
I can say these things to her.

",0.439446,0.048159,0.048515,0.192317,0.367538,0.591261,0.346152,0.858544,0.06359,0.483507,0.0,0.0,0.0
784,"00:44:27,635 --> 00:44:29,660
","And the great thing is,
I don't have to lie

",0.263106,0.418859,0.171557,0.151299,0.061567,0.171264,0.127417,0.417962,0.083756,0.309342,0.0,0.0,0.971165
785,"00:44:29,737 --> 00:44:32,001
","because I'm not always thinking
about how to get her into bed.

",0.393914,0.411375,0.078056,0.141157,0.068486,0.024853,0.008475,0.854815,0.30435,6.2e-05,0.952933,0.976962,0.0
786,"00:44:32,072 --> 00:44:33,630
","I can just be myself.

",0.498728,0.35111,0.090141,0.066201,0.047321,0.490457,0.311677,0.756387,0.191907,0.023098,0.0,0.822231,0.0
787,"00:44:34,173 --> 00:44:36,801
","You made a woman meow?

",0.082451,0.626368,0.049906,0.084753,0.21392,0.639991,0.432153,0.881209,0.820905,0.501944,0.0,0.0,0.0
788,"00:44:37,538 --> 00:44:40,455
","What do you do with these women?
You just get up out of bed and leave?

",0.570784,0.074188,0.087076,0.205832,0.198055,0.198299,0.915961,0.858749,0.935571,0.441122,0.0,0.936899,0.0
789,"00:44:40,481 --> 00:44:41,032
","Sure.

",0.0,0.0,0.0,0.0,0.0,0.353376,0.27468,0.600481,0.543713,0.368772,0.0,0.0,0.999744
790,"00:44:41,486 --> 00:44:43,925
","Well, explain to me how you do it.
What do you say?

",0.327283,0.244445,0.214017,0.197132,0.148153,0.011739,0.329716,0.763541,0.411368,0.562792,0.0,0.0,0.0
791,"00:44:43,951 --> 00:44:46,579
","I say I have an early meeting,
early haircut, early squash game.

",0.568279,0.285543,0.053344,0.109521,0.067466,0.000273,0.156028,0.426198,0.10831,0.129435,0.0,0.0,0.0
792,"00:44:46,654 --> 00:44:49,908
","- You don't play squash.
- They don't know that. They just met me.

",0.753361,0.025968,0.146037,0.101049,0.041207,0.213113,0.390038,0.519799,0.397785,0.363586,0.802429,0.966403,0.0
793,"00:44:51,141 --> 00:44:53,585
","- That's disgusting.
- I know. I feel terrible.

",0.153332,0.011196,0.016297,0.05858,0.815892,0.117846,0.071881,0.576867,0.118765,0.000673,0.931994,0.952443,0.0
794,"00:44:54,003 --> 00:44:56,411
","You know, I'm so glad
I never got involved with you.

",0.265902,0.670166,0.021264,0.029768,0.073591,0.108866,0.548962,0.983962,0.685552,0.137967,0.829888,0.0,0.0
795,"00:44:56,597 --> 00:44:58,184
","I just would have ended up
being some woman

",0.760214,0.041556,0.056396,0.142688,0.076502,0.518346,0.090835,0.825055,0.152234,0.026212,0.0,0.997862,0.0
796,"00:44:58,210 --> 00:45:02,121
","you had to get up out of bed and leave
at 3:00 a.m. and go clean your andirons.

",0.834434,0.035476,0.025886,0.115917,0.084054,0.007811,0.620058,0.758135,0.619126,0.526726,0.0,0.0,0.904682
797,"00:45:02,319 --> 00:45:05,302
","And you don't even have a fireplace.
Not that I would know this.

",0.793971,0.035637,0.086955,0.072819,0.097117,0.437694,0.505424,0.821445,0.099666,0.417428,0.77494,0.959646,0.0
798,"00:45:05,372 --> 00:45:07,759
","Why are you getting so upset?
This is not about you.

",0.503941,0.006632,0.053907,0.509344,0.049835,0.122259,0.153683,0.740682,0.66824,0.000677,0.0,0.884138,0.0
799,"00:45:07,878 --> 00:45:08,952
","Yes, it is.

",0.108802,0.688768,0.097414,0.065726,0.112327,0.69129,0.337058,0.611986,0.500341,0.585701,0.0,0.0,0.0
800,"00:45:09,008 --> 00:45:12,051
","You are a human affront to all women,
and I am a woman.

",0.079584,0.369481,0.115907,0.056994,0.445278,0.793491,0.218954,0.753569,0.741226,0.063527,0.0,0.0,0.966751
801,"00:45:12,202 --> 00:45:15,080
","Hey, I don't feel great about this,
but I don't hear anyone complaining.

",0.643433,0.025418,0.125721,0.175372,0.087481,0.023668,0.047459,0.805911,0.120037,0.000272,0.0,0.993284,0.0
802,"00:45:15,287 --> 00:45:17,640
","Of course not.
You're out the door too fast.

",0.354194,0.261236,0.285433,0.104997,0.097407,0.177475,0.095689,0.179674,0.451792,0.469881,0.0,0.0,0.994425
803,"00:45:18,134 --> 00:45:20,057
","I think they have an okay time.

",0.764816,0.074842,0.093378,0.120359,0.044967,0.369331,0.471955,0.864265,0.055298,0.401474,0.801827,0.0,0.0
804,"00:45:20,390 --> 00:45:21,705
","How do you know?

",0.33913,0.09685,0.38816,0.16695,0.105326,0.060275,0.343365,0.6263,0.550576,0.623732,0.920855,0.0,0.0
805,"00:45:22,189 --> 00:45:23,874
","What d'ya mean how do I know? I know.

",0.750206,0.0596,0.079317,0.170443,0.065686,0.022862,0.183662,0.628427,0.189105,0.319028,0.883404,0.0,0.0
806,"00:45:24,448 --> 00:45:25,915
","Because they...

",0.451457,0.320811,0.139284,0.052605,0.121156,0.479498,0.279546,0.595363,0.503497,0.333863,0.982476,0.0,0.0
807,"00:45:26,157 --> 00:45:28,484
","Yes, because they...

",0.297459,0.531731,0.106251,0.044899,0.100765,0.601494,0.355112,0.660737,0.452989,0.588172,0.0,0.0,0.942582
808,"00:45:29,039 --> 00:45:31,063
","How do you know
that they're really...

",0.544227,0.095983,0.154755,0.123369,0.171151,0.084468,0.247848,0.707037,0.278941,0.350843,0.0,0.0,0.0
809,"00:45:31,327 --> 00:45:34,207
","What are you saying?
That they fake orgasm?

",0.632033,0.112684,0.059872,0.11788,0.153643,0.803278,0.225991,0.590495,0.482481,0.393467,0.0,0.0,0.0
810,"00:45:34,580 --> 00:45:36,918
","- It's possible.
- Get outta here.

",0.236025,0.459589,0.179499,0.144632,0.058372,0.228381,0.22386,0.645535,0.384004,0.178432,0.0,0.99699,0.0
811,"00:45:36,956 --> 00:45:40,245
","Why? Most women, at one time
or another, have faked it.

",0.565216,0.023685,0.161724,0.192184,0.197715,0.279381,0.320032,0.574533,0.32277,0.446323,0.0,0.990508,0.0
812,"00:45:40,567 --> 00:45:43,572
","- Well, They haven't faked it with me.
- How do you know?

",0.454223,0.04994,0.375994,0.159176,0.057193,0.031419,0.68209,0.898427,0.364726,0.427789,0.829888,0.0,0.0
813,"00:45:44,745 --> 00:45:46,372
","Because I know.

",0.515495,0.349744,0.069397,0.097923,0.043717,0.231874,0.270179,0.60403,0.22743,0.119478,0.991736,0.0,0.0
814,"00:45:47,855 --> 00:45:48,720
","Oh.

",0.0,0.0,0.0,0.0,0.0,0.269017,0.274436,0.599486,0.543277,0.290195,0.0,0.0,0.0
815,"00:45:49,416 --> 00:45:51,111
","Right. That's right.

",0.089077,0.517464,0.104909,0.102371,0.254645,0.383525,0.140343,0.619679,0.462395,0.376217,0.0,0.0,0.0
816,"00:45:51,185 --> 00:45:53,585
","I forgot.
You're a man.

",0.58222,0.196249,0.064429,0.074759,0.171887,0.007301,0.015642,0.526136,0.109028,0.173475,0.0,0.0,0.0
817,"00:45:53,654 --> 00:45:55,735
","- What is that supposed to mean?
- Nothing.

",0.573205,0.129341,0.073755,0.194905,0.144908,0.464232,0.238431,0.616752,0.171236,0.499102,0.931994,0.991679,0.0
818,"00:45:55,878 --> 00:45:59,875
","It's just that all men are sure it never happened to them,
and most women at one time or another have done it.

",0.541591,0.126925,0.221588,0.108254,0.139664,0.732778,0.984372,0.92485,0.149992,0.79198,0.0,0.0,0.0
819,"00:45:59,901 --> 00:46:01,126
","So you do the math.

",0.460203,0.214617,0.111467,0.208164,0.103963,0.013761,0.445122,0.512977,0.473745,0.514165,0.0,0.0,0.0
820,"00:46:02,076 --> 00:46:04,130
","You don't think
that I can tell the difference?

",0.685562,0.066036,0.164702,0.133018,0.047844,0.562384,0.30606,0.699584,0.107639,0.339229,0.883404,0.0,0.0
821,"00:46:04,839 --> 00:46:05,539
","No.

",0.0,0.0,0.0,0.0,0.0,0.286025,0.274434,0.599483,0.543325,0.291319,0.0,0.0,0.0
822,"00:46:05,599 --> 00:46:07,624
","Get outta here.

",0.355931,0.506714,0.076423,0.086998,0.044109,0.276599,0.299901,0.610539,0.57655,0.287047,0.0,0.0,0.0
823,"00:46:13,797 --> 00:46:15,202
","Ooh.

",0.0,0.0,0.0,0.0,0.0,0.277169,0.274434,0.599483,0.543321,0.292285,0.0,0.0,0.0
824,"00:46:16,563 --> 00:46:18,063
","Oh.

",0.0,0.0,0.0,0.0,0.0,0.269017,0.274436,0.599486,0.543277,0.290195,0.0,0.0,0.0
825,"00:46:19,448 --> 00:46:20,805
","Ooh.

",0.0,0.0,0.0,0.0,0.0,0.277169,0.274434,0.599483,0.543321,0.292285,0.0,0.0,0.0
826,"00:46:22,070 --> 00:46:23,594
","Are you okay?

",0.24141,0.221678,0.268067,0.243915,0.092195,0.464108,0.291432,0.610584,0.5599,0.412881,0.0,0.0,0.0
827,"00:46:23,881 --> 00:46:25,730
","Oh~

",0.0,0.0,0.0,0.0,0.0,0.269017,0.274436,0.599486,0.543277,0.290195,0.0,0.0,0.0
828,"00:46:27,721 --> 00:46:29,712
","Oh, God.

",0.044456,0.059722,0.754574,0.189102,0.021869,0.254704,0.274413,0.599566,0.541651,0.289765,0.0,0.0,0.0
829,"00:46:30,561 --> 00:46:32,857
","Ooh~
Oh, God!

",0.039687,0.10493,0.732541,0.165774,0.023794,0.151074,0.129833,0.604087,0.441303,0.204833,0.0,0.0,0.0
830,"00:46:33,394 --> 00:46:34,513
","Ohh~

",0.0,0.0,0.0,0.0,0.0,0.277605,0.274434,0.599483,0.543322,0.292374,0.0,0.0,0.0
831,"00:46:35,642 --> 00:46:37,031
","Ah~

",0.0,0.0,0.0,0.0,0.0,0.275593,0.274434,0.599483,0.543321,0.289981,0.0,0.0,0.0
832,"00:46:37,678 --> 00:46:39,321
","Ohhh~

",0.0,0.0,0.0,0.0,0.0,0.068939,0.145665,0.461938,0.270129,0.000114,0.0,0.0,0.0
833,"00:46:39,870 --> 00:46:41,815
","Oh, God~

",0.064132,0.094568,0.716526,0.165604,0.022887,0.254704,0.274413,0.599566,0.541651,0.289765,0.0,0.0,0.0
834,"00:46:42,636 --> 00:46:44,251
","Oh, yeah, right there.

",0.131848,0.583289,0.176115,0.055642,0.134662,0.339213,0.350804,0.689259,0.549758,0.555424,0.0,0.0,0.0
835,"00:46:44,526 --> 00:46:45,233
","Oh~

",0.0,0.0,0.0,0.0,0.0,0.269017,0.274436,0.599486,0.543277,0.290195,0.0,0.0,0.0
836,"00:46:46,599 --> 00:46:48,138
","Ohh~

",0.0,0.0,0.0,0.0,0.0,0.277605,0.274434,0.599483,0.543322,0.292374,0.0,0.0,0.0
837,"00:46:48,243 --> 00:46:49,536
","Ahh~

",0.0,0.0,0.0,0.0,0.0,0.274214,0.274434,0.599483,0.543323,0.291065,0.0,0.0,0.0
838,"00:46:49,642 --> 00:46:50,833
","Ohh~

",0.0,0.0,0.0,0.0,0.0,0.277605,0.274434,0.599483,0.543322,0.292374,0.0,0.0,0.0
839,"00:46:50,972 --> 00:46:52,337
","Oh, God~

",0.064132,0.094568,0.716526,0.165604,0.022887,0.254704,0.274413,0.599566,0.541651,0.289765,0.0,0.0,0.0
840,"00:46:52,523 --> 00:46:53,311
","Ohh~

",0.0,0.0,0.0,0.0,0.0,0.277605,0.274434,0.599483,0.543322,0.292374,0.0,0.0,0.0
841,"00:46:53,446 --> 00:46:54,342
","Yes!

",0.0,0.0,0.0,0.0,0.0,0.306457,0.274519,0.5996,0.543499,0.332275,0.0,0.0,0.0
842,"00:46:54,440 --> 00:46:55,377
","Yes!

",0.0,0.0,0.0,0.0,0.0,0.306457,0.274519,0.5996,0.543499,0.332275,0.0,0.0,0.0
843,"00:46:55,501 --> 00:46:56,430
","Yes!

",0.0,0.0,0.0,0.0,0.0,0.306457,0.274519,0.5996,0.543499,0.332275,0.0,0.0,0.0
844,"00:46:59,265 --> 00:47:00,114
","Ah~

",0.0,0.0,0.0,0.0,0.0,0.275593,0.274434,0.599483,0.543321,0.289981,0.0,0.0,0.0
845,"00:47:00,289 --> 00:47:01,163
","Aoh!

",0.0,0.0,0.0,0.0,0.0,0.068939,0.145665,0.461938,0.270129,0.000114,0.0,0.0,0.0
846,"00:47:01,546 --> 00:47:02,831
","Aoh, yes!

",0.092059,0.80331,0.050306,0.029921,0.05195,0.280726,0.349557,0.645943,0.545362,0.323817,0.0,0.0,0.0
847,"00:47:15,566 --> 00:47:17,074
","Oh, God!

",0.030817,0.075453,0.740547,0.197378,0.022532,0.254704,0.274413,0.599566,0.541651,0.289765,0.0,0.0,0.0
848,"00:47:17,745 --> 00:47:19,150
","Ohh!

",0.0,0.0,0.0,0.0,0.0,0.277605,0.274434,0.599483,0.543322,0.292374,0.0,0.0,0.0
849,"00:47:27,419 --> 00:47:29,512
","I'll have what she's having.

",0.435681,0.381323,0.051677,0.092897,0.102683,0.110254,0.193682,0.851221,0.528607,0.063821,0.0,0.0,0.0
850,"00:47:31,328 --> 00:47:33,284
","♪ Sleigh bells ring

",0.262858,0.475484,0.147107,0.094631,0.087697,0.311487,0.274434,0.599483,0.543349,0.292254,0.0,0.0,0.0
851,"00:47:33,456 --> 00:47:35,163
","♪ Are you listening?

",0.27287,0.366373,0.195946,0.162768,0.052081,0.415821,0.304563,0.620077,0.607658,0.266023,0.0,0.0,0.0
852,"00:47:35,842 --> 00:47:39,572
","♪ In the lane snow is glistening

",0.284126,0.502329,0.129568,0.078617,0.080454,0.567347,0.122807,0.298289,0.589062,0.389913,0.620279,0.0,0.0
853,"00:47:40,419 --> 00:47:42,499
","♪ A beautiful sight

",0.505173,0.394212,0.047839,0.031648,0.054956,0.331906,0.2705,0.613171,0.567642,0.265841,0.0,0.0,0.0
854,"00:47:42,658 --> 00:47:44,805
","♪ We're happy tonight

",0.032584,0.944886,0.022974,0.009404,0.010983,0.084773,0.290871,0.635957,0.61952,0.508412,0.0,0.0,0.0
855,"00:47:44,848 --> 00:47:48,029
","♪ Walking in a winter wonderland

",0.338004,0.416387,0.162521,0.108695,0.035746,0.249809,0.256807,0.569939,0.505729,0.155578,0.235443,0.0,0.0
856,"00:47:48,401 --> 00:47:52,084
","♪ Gone away is the bluebird

",0.319797,0.085652,0.344456,0.22348,0.093398,0.279729,0.19358,0.131903,0.055955,0.125284,0.0,0.0,0.0
857,"00:47:52,744 --> 00:47:56,515
","♪ Here to stay is a new bird

",0.08397,0.08573,0.041245,0.799759,0.018542,0.273432,0.29015,0.465765,0.521609,0.508544,0.0,0.0,0.0
858,"00:47:57,855 --> 00:48:01,625
","♪ He sings a love song as we go along

",0.277893,0.720067,0.037362,0.018422,0.006727,0.237186,0.254207,0.693784,0.488569,0.485236,0.0,0.0,0.0
859,"00:48:02,299 --> 00:48:05,450
","♪ Walking in a winter wonderland

",0.338004,0.416387,0.162521,0.108695,0.035746,0.249809,0.256807,0.569939,0.505729,0.155578,0.235443,0.0,0.0
860,"00:48:06,203 --> 00:48:10,033
","♪ In the meadow we can build a snowman

",0.256867,0.525775,0.234892,0.018987,0.039986,0.35118,0.201666,0.439803,0.30474,0.423996,0.116314,0.0,0.0
861,"00:48:10,695 --> 00:48:14,373
","♪ And pretend that he is Parson Brown

",0.44903,0.191794,0.072944,0.248809,0.129187,0.906329,0.280268,0.391191,0.473441,0.402544,0.0,0.0,0.0
862,"00:48:15,074 --> 00:48:16,660
","♪ He'll say ""Are you married?""

",0.288942,0.214666,0.297246,0.155362,0.144762,0.363211,0.397912,0.619481,0.556544,0.456754,0.0,0.0,0.0
863,"00:48:16,686 --> 00:48:19,199
","♪ We'll say ""No, man""

",0.448672,0.253029,0.181431,0.14052,0.059631,0.068673,0.290981,0.592188,0.413257,0.502432,0.0,0.0,0.0
864,"00:48:19,281 --> 00:48:23,218
","♪ ""But you can do the job
when you're in town, brother""

",0.562361,0.241842,0.061329,0.066222,0.125598,0.001622,0.099455,0.683766,0.87489,0.733485,0.0,0.0,0.922197
865,"00:48:23,389 --> 00:48:27,599
","♪ Later on, we'll conspire

",0.40047,0.172024,0.36363,0.051139,0.068788,0.031227,0.38103,0.585552,0.348381,0.286215,0.0,0.0,0.0
866,"00:48:28,610 --> 00:48:31,622
","♪ As we dream by the fire

",0.429155,0.302713,0.216254,0.062126,0.033127,0.684747,0.453441,0.653677,0.42839,0.819798,0.0,0.0,0.0
867,"00:48:32,577 --> 00:48:36,575
","♪ To face unafraid
the plans that we made

",0.144484,0.222083,0.526015,0.09927,0.050824,0.061762,0.599282,0.489036,0.449344,0.734264,0.0,0.0,0.0
868,"00:48:37,072 --> 00:48:40,279
","♪ Walking in a winter wonderland

",0.338004,0.416387,0.162521,0.108695,0.035746,0.249809,0.256807,0.569939,0.505729,0.155578,0.235443,0.0,0.0
869,"00:48:41,264 --> 00:48:44,485
","♪ If they asked me

",0.304982,0.239031,0.221833,0.234467,0.064337,0.524546,0.340625,0.61696,0.588483,0.304198,0.920855,0.0,0.0
870,"00:48:44,621 --> 00:48:47,572
","♪ I could write a book

",0.203423,0.605398,0.135988,0.134077,0.016334,0.819977,0.281036,0.640365,0.382105,0.317418,0.0,0.968123,0.0
871,"00:48:48,867 --> 00:48:53,504
","♪ About the way you walk and whisper and ...

",0.228724,0.407786,0.207609,0.164667,0.092811,0.665664,0.447024,0.725147,0.845465,0.654095,0.116314,0.615352,0.0
872,"00:48:53,615 --> 00:48:55,654
","I like you without your beard.
You can see your face.

",0.280136,0.587971,0.069339,0.047154,0.085415,0.373389,0.287641,0.758269,0.726622,0.600369,0.0,0.884138,0.0
873,"00:48:55,710 --> 00:48:57,683
","Yeah, it is my face.

",0.249814,0.382042,0.079643,0.157977,0.15446,0.390423,0.453303,0.600122,0.558365,0.557205,0.0,0.0,0.849827
874,"00:48:58,469 --> 00:49:00,300
","Wow, (I'm) dipping you.

",0.448077,0.315574,0.06381,0.055048,0.178927,0.207085,0.284412,0.616902,0.591772,0.184524,0.0,0.0,0.0
875,"00:49:03,722 --> 00:49:05,860
","I really want to thank you
for taking me out tonight.

",0.321134,0.359759,0.213851,0.128181,0.029392,0.193883,0.967534,0.999407,0.980051,0.341241,0.829888,0.0,0.0
876,"00:49:05,886 --> 00:49:06,958
","Oh, don't be silly.

",0.762501,0.153372,0.084058,0.079927,0.025995,0.12641,0.333423,0.605776,0.444946,0.14438,0.0,0.0,0.0
877,"00:49:06,984 --> 00:49:09,585
","The next New Year's Eve, if neither one of us
is with anybody,

",0.192386,0.434407,0.313146,0.037201,0.067362,0.518155,0.564622,0.372532,0.107008,0.645851,0.89196,0.959646,0.0
878,"00:49:09,611 --> 00:49:10,957
","you got a date.

",0.456018,0.387834,0.053694,0.08,0.082336,0.249017,0.454993,0.646637,0.858439,0.811553,0.0,0.0,0.0
879,"00:49:11,039 --> 00:49:12,529
","Deal.

",0.0,0.9,0.0,0.0,0.0,0.286191,0.274434,0.599483,0.543327,0.292228,0.0,0.0,0.0
880,"00:49:14,121 --> 00:49:16,326
","See? Now we can dance cheek to cheek.

",0.285024,0.523938,0.073532,0.117531,0.049607,0.077542,0.359043,0.73293,0.427028,0.30934,0.0,0.0,0.0
881,"00:49:19,847 --> 00:49:22,310
","♪ Is just to tell them

",0.493937,0.235683,0.156603,0.102752,0.121664,0.555442,0.844457,0.847737,0.441846,0.581948,0.0,0.968123,0.0
882,"00:49:22,547 --> 00:49:25,842
","♪ That I love you a lot

",0.251889,0.734421,0.028871,0.040667,0.004994,0.804036,0.587834,0.957378,0.685396,0.555215,0.620279,0.0,0.0
883,"00:49:27,254 --> 00:49:32,033
","♪ Then the world discovers

",0.543268,0.363464,0.017432,0.022737,0.110007,0.395455,0.301355,0.553512,0.447956,0.641432,0.990154,0.0,0.0
884,"00:49:32,160 --> 00:49:35,839
","♪ As my book ends

",0.45885,0.509755,0.04351,0.04824,0.011818,0.598677,0.358172,0.644453,0.476234,0.414999,0.0,0.0,0.0
885,"00:49:36,033 --> 00:49:40,104
","♪ How to make two lovers

",0.080571,0.755895,0.076088,0.083119,0.07024,0.142461,0.420517,0.659147,0.612228,0.715619,0.0,0.0,0.0
886,"00:49:40,412 --> 00:49:41,967
","♪ Of friends

",0.292944,0.517651,0.101298,0.043544,0.100416,0.350848,0.275063,0.599285,0.545243,0.312673,0.0,0.0,0.0
887,"00:49:42,449 --> 00:49:46,317
","Hey, everybody,
ten seconds to New Year!

",0.159366,0.790125,0.012743,0.072849,0.012007,0.004154,0.160612,0.600417,0.521363,0.558682,0.0,0.0,0.0
888,"00:49:46,386 --> 00:49:48,752
","- Ten, nine, eight...
- Wanna get some air?

",0.466903,0.309427,0.035901,0.150446,0.095481,0.11973,0.123084,0.560202,0.368231,0.146308,0.0,0.991679,0.0
889,"00:49:48,822 --> 00:49:50,449
","- Yeah.
- Seven, six...

",0.218643,0.581155,0.121111,0.056496,0.063646,0.198741,0.129897,0.603743,0.439864,0.212253,0.0,0.0,0.0
890,"00:49:50,524 --> 00:49:52,219
","five, four...

",0.193525,0.582277,0.157783,0.090457,0.029373,0.293178,0.274436,0.599486,0.543321,0.296667,0.0,0.0,0.0
891,"00:49:52,292 --> 00:49:54,527
","three, two, one!

",0.268154,0.545352,0.110588,0.069474,0.070269,0.287385,0.275691,0.599546,0.533411,0.309024,0.0,0.0,0.0
892,"00:49:54,615 --> 00:49:56,105
","Happy New Year!

",0.005778,0.981612,0.00306,0.005406,0.009057,0.122792,0.275454,0.59918,0.538812,0.339952,0.0,0.0,0.0
893,"00:49:59,839 --> 00:50:01,466
","Happy New Year!

",0.005778,0.981612,0.00306,0.005406,0.009057,0.122792,0.275454,0.59918,0.538812,0.339952,0.0,0.0,0.0
894,"00:50:04,562 --> 00:50:09,014
","Should old acquaintance be forgot

",0.605445,0.138633,0.077679,0.127333,0.160192,0.373543,0.268403,0.620909,0.521142,0.46302,0.882284,0.0,0.0
895,"00:50:09,040 --> 00:50:13,869
","And never brought to mind

",0.222817,0.479764,0.224087,0.057102,0.0704,0.287376,0.566251,0.849958,0.24452,0.216751,0.0,0.0,0.849827
