dialogueNumber,time,text,emotion_tone_sadness,emotion_tone_joy,emotion_tone_fear,emotion_tone_anger,emotion_tone_disgust,social_tone_openness_big5,social_tone_conscientiousness_big5,social_tone_agreeableness_big5,social_tone_extraversion_big5,social_tone_emotional_range_big5,language_tone_analytical,language_tone_tentative,language_tone_confident
882,"00:56:38,396 --> 00:56:40,981
","Signor Ferrari
is the fat gent at the table.

",0.160151,0.087487,0.143909,0.216815,0.472938,0.245847,0.065982,0.248904,0.621528,0.233819,0.324507,0.0,0.0
883,"00:56:45,653 --> 00:56:48,280
","MAN: You will not find a treasure
like this in all Morocco.

",0.272114,0.593035,0.032414,0.074721,0.081496,0.452198,0.195028,0.765241,0.491258,0.428195,0.802429,0.0,0.91171
884,"00:56:48,489 --> 00:56:49,782
","Only 700 francs.

",0.734325,0.055837,0.181278,0.058534,0.027081,0.139792,0.217145,0.158066,0.082344,0.097235,0.842108,0.0,0.0
885,"00:56:49,990 --> 00:56:53,160
","- You're being cheated.
- Doesn't matter, thank you.

",0.194029,0.55112,0.019873,0.106218,0.166613,0.057831,0.131051,0.596775,0.491534,0.178252,0.0,0.0,0.0
886,"00:56:53,327 --> 00:56:56,455
","For friends of Rick's
we have a small discount.

",0.361092,0.459161,0.083804,0.084594,0.078335,0.243936,0.591927,0.62912,0.51149,0.895589,0.0,0.0,0.0
887,"00:56:56,664 --> 00:56:59,166
","Did I say 700 francs?
You can have it for 200.

",0.698831,0.05929,0.127541,0.146755,0.097626,0.118953,0.63906,0.857941,0.033208,0.788302,0.0,0.0,0.0
888,"00:56:59,333 --> 00:57:02,962
","I'm sorry I was in no condition to receive
you when you called on me last night.

",0.538773,0.096329,0.082199,0.246427,0.127314,0.069276,0.103794,0.952133,0.80815,0.296924,0.112973,0.0,0.0
889,"00:57:03,129 --> 00:57:04,171
","Doesn't matter.

",0.521586,0.219061,0.046006,0.193679,0.070047,0.192133,0.274412,0.598879,0.541009,0.257824,0.579367,0.0,0.0
890,"00:57:04,338 --> 00:57:08,300
","For special friends of Rick's
we have a special discount. 100 francs.

",0.634142,0.248821,0.06925,0.040975,0.043684,0.090412,0.587789,0.691396,0.331897,0.75569,0.0,0.0,0.0
891,"00:57:08,467 --> 00:57:11,512
","Your story had me a little confused.
Or maybe it was the bourbon.

",0.545746,0.06657,0.301939,0.104284,0.081152,0.965607,0.045013,0.776701,0.557033,0.288865,0.066924,0.998113,0.0
892,"00:57:11,679 --> 00:57:13,305
","I have some tablecloths, napkins--

",0.347996,0.361796,0.032035,0.209003,0.121967,0.658363,0.473893,0.64535,0.511314,0.404024,0.0,0.968123,0.0
893,"00:57:13,472 --> 00:57:16,183
","- Thank you. I'm really not interested.
- Please, one minute.

",0.137449,0.680257,0.034233,0.134635,0.048834,0.091043,0.139948,0.788744,0.337162,0.002468,0.643758,0.0,0.0
894,"00:57:16,350 --> 00:57:19,979
","Why did you come back? To tell me why
you ran out on me at the railway station?

",0.337891,0.040664,0.275499,0.264143,0.238811,0.029169,0.550639,0.824255,0.949934,0.400989,0.0,0.0,0.0
895,"00:57:20,146 --> 00:57:21,188
","Yes.

",0.0,0.0,0.0,0.0,0.0,0.306457,0.274519,0.5996,0.543499,0.332275,0.0,0.0,0.0
896,"00:57:21,355 --> 00:57:23,691
","Well, you can tell me now.
I'm reasonably sober.

",0.281669,0.368488,0.134899,0.232508,0.052727,0.111872,0.293008,0.776649,0.471272,0.003282,0.883404,0.0,0.0
897,"00:57:23,941 --> 00:57:25,484
","I don't think I will, Rick.

",0.465268,0.323407,0.114443,0.125677,0.05814,0.203378,0.16765,0.460094,0.066387,0.032368,0.842108,0.0,0.0
898,"00:57:25,651 --> 00:57:28,195
","Why not? After all, I got stuck with
a railway ticket.

",0.474775,0.158649,0.104156,0.272173,0.080246,0.02626,0.002871,0.075893,0.282553,0.113778,0.991164,0.0,0.0
899,"00:57:28,362 --> 00:57:29,947
","I think I'm entitled to know.

",0.651319,0.172314,0.032563,0.07862,0.142018,0.513857,0.179806,0.619415,0.178406,0.078308,0.0,0.946222,0.0
900,"00:57:30,114 --> 00:57:32,324
","Last night I saw
what has happened to you.

",0.508629,0.079078,0.164147,0.058273,0.295219,0.000773,0.356363,0.914154,0.370021,0.648538,0.0,0.0,0.0
901,"00:57:32,992 --> 00:57:36,203
","The Rick I knew in Paris,
I could tell him, he'd understand.

",0.462952,0.246406,0.12682,0.183488,0.095409,0.136623,0.006801,0.710837,0.030174,0.072858,0.952933,0.966403,0.0
902,"00:57:36,370 --> 00:57:38,956
","But the one who looked at me
with such hatred...

",0.531177,0.049243,0.225133,0.211319,0.083611,0.846441,0.00498,0.73943,0.829011,0.000969,0.0,0.0,0.0
903,"00:57:40,499 --> 00:57:43,544
","I'll be leaving Casablanca soon.
We'll never see each other again.

",0.755001,0.071447,0.105736,0.045876,0.088061,0.030506,0.294411,0.903718,0.152703,0.176336,0.0,0.0,0.922197
904,"00:57:44,670 --> 00:57:48,716
","We knew very little about each other
when we were in love in Paris.

",0.396878,0.399213,0.140973,0.043525,0.095542,0.446902,0.189899,0.922678,0.736129,0.083918,0.747663,0.0,0.890603
905,"00:57:48,883 --> 00:57:50,176
","If we leave it that way...

",0.40634,0.20281,0.09344,0.096686,0.323573,0.252268,0.93657,0.809352,0.207525,0.863614,0.873624,0.0,0.0
906,"00:57:50,342 --> 00:57:53,721
","...maybe we'll remember
those days and not Casablanca.

",0.68783,0.185812,0.119989,0.033057,0.050707,0.087551,0.216516,0.722651,0.038247,0.408316,0.908592,0.987926,0.0
907,"00:57:54,180 --> 00:57:55,306
","Not last night.

",0.273544,0.501265,0.128664,0.093495,0.06785,0.011299,0.304985,0.581318,0.493351,0.496667,0.0,0.0,0.0
908,"00:57:55,973 --> 00:57:59,226
","Did you run out on me because
you knew what it would be like?

",0.219423,0.307496,0.256771,0.271299,0.10356,0.386714,0.938206,0.94743,0.696622,0.912844,0.931994,0.827288,0.0
909,"00:57:59,393 --> 00:58:02,271
","Hiding from the police,
running away all the time?

",0.2519,0.014309,0.612505,0.124907,0.115484,0.260192,0.261511,0.442452,0.222349,0.634005,0.0,0.0,0.983213
910,"00:58:02,438 --> 00:58:04,148
","You can believe that if you want to.

",0.065561,0.405001,0.391435,0.105446,0.143469,0.267265,0.628454,0.701517,0.369009,0.557717,0.762356,0.88939,0.0
911,"00:58:04,356 --> 00:58:07,067
","Well, I'm not running away anymore.
I'm settled now.

",0.672093,0.040479,0.213076,0.126207,0.031248,0.030984,0.077923,0.492964,0.080085,6.6e-05,0.0,0.0,0.0
912,"00:58:07,234 --> 00:58:09,069
","Above a saloon, it's true...

",0.236339,0.543751,0.175668,0.063831,0.024443,0.882845,0.239708,0.599676,0.572474,0.57107,0.0,0.0,0.849827
913,"00:58:09,236 --> 00:58:10,696
","...but walk up a flight...

",0.131605,0.377479,0.173327,0.275867,0.105279,0.114166,0.236865,0.446821,0.444987,0.584255,0.0,0.0,0.0
914,"00:58:10,863 --> 00:58:12,573
","...I'll be expecting you.

",0.327964,0.433294,0.226937,0.049661,0.03427,0.552956,0.318566,0.683921,0.556018,0.35445,0.920855,0.0,0.0
915,"00:58:14,658 --> 00:58:17,453
","All the same,
someday you'll lie to Laszlo.

",0.461851,0.037792,0.250249,0.173443,0.154704,0.034342,0.098808,0.656478,0.168029,0.396041,0.98445,0.0,0.0
916,"00:58:17,620 --> 00:58:19,371
","You'll be there.

",0.276227,0.350599,0.298858,0.057648,0.11248,0.340619,0.277762,0.612713,0.532243,0.352609,0.0,0.0,0.0
917,"00:58:20,873 --> 00:58:21,916
","No, Rick.

",0.310879,0.438589,0.100944,0.12681,0.093146,0.283508,0.27441,0.599412,0.543427,0.30509,0.0,0.0,0.0
918,"00:58:23,334 --> 00:58:25,586
","No. You see, Victor Laszlo
is my husband.

",0.22919,0.540659,0.130922,0.060287,0.091582,0.099999,0.286951,0.769547,0.917041,0.614993,0.0,0.0,0.0
919,"00:58:26,629 --> 00:58:30,216
","And was,
even when I knew you in Paris.

",0.306477,0.504941,0.100107,0.066594,0.120303,0.164264,0.100995,0.729607,0.410855,0.187404,0.883404,0.983475,0.0
920,"00:58:34,762 --> 00:58:39,350
","I was just telling Monsieur Laszlo that
unfortunately I'm not able to help him.

",0.683232,0.007455,0.123088,0.256836,0.04114,0.172999,0.000484,0.922511,0.000835,0.00305,0.0,0.827288,0.0
921,"00:58:39,517 --> 00:58:41,435
","You see, my dear,
word has gone around.

",0.212782,0.313911,0.307361,0.202461,0.010586,0.169357,0.490834,0.871067,0.830556,0.575029,0.0,0.987926,0.0
922,"00:58:41,602 --> 00:58:44,355
","As leader of all illegal activities in
Casablanca...

",0.418228,0.072395,0.141665,0.100682,0.331659,0.478787,0.204731,0.54619,0.599632,0.602709,0.908592,0.0,0.986725
923,"00:58:44,522 --> 00:58:46,190
","...I am influential and respected.

",0.247179,0.430354,0.163802,0.127795,0.089831,0.841733,0.251338,0.605987,0.578584,0.084476,0.0,0.0,0.0
924,"00:58:46,357 --> 00:58:49,777
","But it would not be worth my life
to do anything for Monsieur Laszlo.

",0.748938,0.110619,0.042555,0.124676,0.033337,0.145319,0.360202,0.834729,0.030046,0.449398,0.0,0.952443,0.0
925,"00:58:49,944 --> 00:58:51,779
","You, however, are a different matter.

",0.159066,0.519648,0.106271,0.182904,0.080671,0.885268,0.386601,0.697542,0.583828,0.391287,0.0,0.0,0.942582
926,"00:58:52,238 --> 00:58:56,617
","Signor Ferrari thinks it might just be
possible to get an exit visa for you.

",0.128581,0.541788,0.085786,0.193375,0.127106,0.081645,0.185146,0.597343,0.148826,0.590005,0.720783,0.99699,0.0
927,"00:58:57,034 --> 00:59:00,162
","- You mean for me to go on alone?
- And only alone.

",0.484442,0.021687,0.5105,0.069442,0.013179,0.001687,0.416652,0.717849,0.701922,0.13597,0.924432,0.0,0.0
928,"00:59:00,371 --> 00:59:03,624
","I'll stay here and keep on trying.
I'm sure in a little while--

",0.325681,0.386731,0.168289,0.138099,0.053512,0.428922,0.079382,0.900626,0.693386,0.029955,0.0,0.0,0.901164
929,"00:59:03,791 --> 00:59:05,626
","Might as well be frank, monsieur.

",0.087375,0.72682,0.161665,0.042838,0.065392,0.556879,0.283645,0.697033,0.618488,0.352423,0.944551,0.968123,0.0
930,"00:59:05,793 --> 00:59:09,255
","It would take a miracle to get you out.
The Germans have outlawed miracles.

",0.10487,0.590438,0.12835,0.215841,0.043776,0.088639,0.554227,0.514696,0.005131,0.545709,0.222581,0.0,0.0
931,"00:59:09,713 --> 00:59:11,840
","We are only interested in two visas.

",0.303603,0.301343,0.133726,0.22561,0.098015,0.496875,0.330424,0.511121,0.576088,0.258126,0.0,0.0,0.0
932,"00:59:12,007 --> 00:59:14,301
","- Please, Ilsa, don't be hasty.
- No, Victor.

",0.446868,0.036157,0.244493,0.220571,0.157032,0.00927,0.062706,0.295176,0.129105,0.00097,0.0,0.0,0.0
933,"00:59:14,635 --> 00:59:16,720
","You two will want to discuss this.

",0.42738,0.083377,0.247795,0.210728,0.131028,0.458091,0.915793,0.948857,0.545001,0.318191,0.0,0.0,0.0
934,"00:59:16,887 --> 00:59:18,847
","Excuse me. I'll be at the bar.

",0.314819,0.342314,0.253783,0.092078,0.085165,0.718203,0.188089,0.835398,0.816748,0.381406,0.0,0.0,0.0
935,"00:59:22,726 --> 00:59:24,520
","No, Ilsa.
I won't let you stay here.

",0.079183,0.215848,0.648766,0.106313,0.008179,0.009783,0.424549,0.596168,0.186454,0.237133,0.178218,0.0,0.0
936,"00:59:24,687 --> 00:59:28,065
","You must get to America. Believe me,
somehow I will get out and join you.

",0.606541,0.254526,0.087302,0.065709,0.058169,0.165257,0.780924,0.90375,0.348212,0.365209,0.0,0.944845,0.0
937,"00:59:28,315 --> 00:59:30,109
","But if the situation were different...

",0.175552,0.452192,0.15528,0.136359,0.176612,0.963448,0.09751,0.591175,0.411716,0.185287,0.873624,0.0,0.0
938,"00:59:30,276 --> 00:59:32,820
","...if I had to stay
and there were only visa for one...

",0.357832,0.048315,0.096315,0.482752,0.103257,0.120195,0.558665,0.728558,0.14642,0.84359,0.924432,0.0,0.95906
939,"00:59:32,987 --> 00:59:34,321
","...would you take it?

",0.113041,0.074417,0.690454,0.09632,0.128436,0.579754,0.75599,0.867928,0.487643,0.894024,0.0,0.0,0.0
940,"00:59:35,489 --> 00:59:36,615
","Yes, I would.

",0.188492,0.57868,0.108851,0.085363,0.150911,0.456183,0.305035,0.663418,0.44539,0.484988,0.0,0.0,0.0
941,"00:59:37,825 --> 00:59:38,993
","Yes, I see.

",0.342183,0.514488,0.067127,0.044142,0.1305,0.248075,0.374684,0.705226,0.460078,0.506648,0.0,0.0,0.0
942,"00:59:40,160 --> 00:59:44,081
","When I had trouble getting out of Lille,
why didn't you leave me there?

",0.387394,0.13078,0.288797,0.217317,0.152098,0.009629,0.031306,0.637837,0.114641,0.003297,0.0,0.0,0.0
943,"00:59:44,248 --> 00:59:46,417
","When I was sick
in Marseilles for two weeks...

",0.383723,0.062224,0.093043,0.130091,0.457923,0.005187,0.01512,0.205514,0.010943,5e-05,0.0,0.0,0.0
944,"00:59:46,584 --> 00:59:50,296
","...and you were in danger every minute,
why didn't you leave me then?

",0.26171,0.068708,0.456985,0.32573,0.027806,0.015626,0.341402,0.721994,0.572984,0.092922,0.472718,0.0,0.966751
945,"00:59:51,589 --> 00:59:54,091
","I meant to,
but something always held me up.

",0.429176,0.252309,0.135043,0.22438,0.030426,0.050172,0.049717,0.853896,0.123449,0.010313,0.0,0.0,0.0
946,"00:59:56,552 --> 00:59:58,012
","I love you very much, Ilsa.

",0.191756,0.750819,0.016455,0.089919,0.005254,0.28811,0.363028,0.822248,0.536229,0.05277,0.0,0.0,0.942582
947,"00:59:59,221 --> 01:00:01,348
","Your secret will be safe with me.

",0.068461,0.441732,0.438667,0.024149,0.101589,0.715148,0.877646,0.924528,0.957005,0.911129,0.801827,0.0,0.0
948,"01:00:02,391 --> 01:00:04,518
","Ferrari is waiting for our answer.

",0.237237,0.50806,0.126544,0.128597,0.089003,0.131886,0.446121,0.515297,0.439601,0.522471,0.955445,0.0,0.0
949,"01:00:04,685 --> 01:00:07,021
","Not more than 50 francs.

",0.49039,0.224394,0.235217,0.047017,0.116749,0.410565,0.17556,0.344726,0.23068,0.214146,0.0,0.0,0.0
950,"01:00:11,734 --> 01:00:13,527
","We've decided, Signor Ferrari.

",0.2138,0.263577,0.197685,0.377072,0.022279,0.024795,0.236996,0.459143,0.402124,0.037892,0.982476,0.0,0.97759
951,"01:00:13,694 --> 01:00:17,072
","For the present we will go on looking
for two visas. Thank you very much.

",0.066768,0.770962,0.043632,0.170737,0.009642,0.090527,0.901842,0.961979,0.837934,0.772317,0.0,0.0,0.957479
952,"01:00:17,239 --> 01:00:19,199
","Well, good luck, but be careful.

",0.160058,0.742985,0.096766,0.022992,0.013472,0.373957,0.297801,0.649347,0.521049,0.519037,0.0,0.946222,0.0
953,"01:00:19,366 --> 01:00:22,202
","- You know you're being shadowed?
- Of course. It becomes an instinct.

",0.290206,0.474305,0.215098,0.031967,0.07744,0.821922,0.13108,0.483901,0.309601,0.214486,0.0,0.0,0.99091
954,"01:00:22,536 --> 01:00:25,581
","I observe that you, in one respect,
are a very fortunate man.

",0.380541,0.230241,0.15622,0.046005,0.248871,0.472413,0.095989,0.859637,0.374127,0.120667,0.0,0.0,0.0
955,"01:00:25,789 --> 01:00:28,500
","I am moved to make one more
suggestion. Why, I do not know.

",0.119696,0.224519,0.416883,0.238805,0.069794,0.004998,0.014074,0.516915,0.000222,0.016086,0.0,0.99699,0.0
956,"01:00:28,667 --> 01:00:30,544
","Because it cannot possibly profit me.

",0.386846,0.306335,0.176998,0.15487,0.062387,0.209159,0.192123,0.57149,0.424392,0.029439,0.842108,0.946222,0.0
957,"01:00:30,753 --> 01:00:33,881
","Have you heard about Ugarte
and the letters of transit?

",0.432199,0.174478,0.201774,0.117093,0.161338,0.993797,0.414536,0.73478,0.890026,0.717853,0.280846,0.902459,0.0
958,"01:00:34,048 --> 01:00:35,090
","Yes, something.

",0.099625,0.692016,0.132224,0.075654,0.063447,0.483655,0.290304,0.642047,0.529333,0.459508,0.0,0.998976,0.0
959,"01:00:35,257 --> 01:00:38,469
","Those letters were not found on Ugarte
when they arrested him.

",0.289593,0.034037,0.061695,0.596526,0.132822,0.806923,0.292391,0.736732,0.580487,0.66212,0.912059,0.0,0.0
960,"01:00:38,636 --> 01:00:40,638
","- You know where they are?
- Not for sure.

",0.47872,0.111494,0.202841,0.210014,0.100758,0.662292,0.616039,0.793834,0.587582,0.898935,0.908592,0.966791,0.0
961,"01:00:40,846 --> 01:00:43,891
","But I'd guess that Ugarte
left those letters with Monsieur Rick.

",0.696801,0.055127,0.058869,0.203495,0.059579,0.90284,0.199033,0.788081,0.489665,0.717855,0.243971,0.972662,0.0
962,"01:00:44,558 --> 01:00:45,601
","Rick?

",0.0,0.0,0.0,0.0,0.0,0.289703,0.274434,0.599483,0.543325,0.291038,0.0,0.0,0.0
963,"01:00:45,768 --> 01:00:48,979
","A difficult customer, that Rick.
One never knows what he'll do or why.

",0.312365,0.04377,0.105636,0.478178,0.163945,0.040258,0.058313,0.409855,0.111463,0.484556,0.77494,0.84639,0.0
964,"01:00:49,188 --> 01:00:50,814
","But it is worth a chance.

",0.407449,0.435428,0.121991,0.052421,0.04588,0.69039,0.308299,0.632334,0.268205,0.426625,0.0,0.946222,0.0
965,"01:00:51,398 --> 01:00:54,193
","Thank you very much.
Good day.

",0.021905,0.942849,0.013291,0.034111,0.006364,0.061233,0.151293,0.66999,0.496122,0.457014,0.0,0.0,0.992758
966,"01:00:54,401 --> 01:00:56,612
","Goodbye. Thank you for your coffee.

",0.380017,0.580559,0.024208,0.022119,0.033014,0.146566,0.238418,0.721306,0.689877,0.875599,0.0,0.0,0.0
967,"01:00:56,779 --> 01:00:58,614
","I shall miss that
when we leave Casablanca.

",0.79045,0.02397,0.111341,0.04397,0.098966,0.074484,0.494641,0.881466,0.120084,0.443805,0.0,0.0,0.0
968,"01:00:58,781 --> 01:01:01,241
","Gracious of you to share it with me.
Good day, mademoiselle.

",0.055995,0.810222,0.131021,0.033388,0.015726,0.544716,0.790925,0.957762,0.949008,0.830806,0.0,0.0,0.0
969,"01:01:01,408 --> 01:01:03,744
","- Monsieur.
- Good day.

",0.030641,0.952067,0.012947,0.016726,0.00254,0.049548,0.129523,0.596864,0.435833,0.264131,0.0,0.0,0.0
970,"01:01:10,334 --> 01:01:12,503
","[PIANO PLAYING]

",0.739185,0.081162,0.160735,0.015769,0.051293,0.281964,0.274432,0.59948,0.543282,0.288268,0.0,0.0,0.0
971,"01:01:13,170 --> 01:01:14,797
","- Here's to you, sir.
- Good luck.

",0.096558,0.810597,0.089546,0.026569,0.012328,0.034364,0.160426,0.639338,0.414516,0.572943,0.0,0.994704,0.0
972,"01:01:15,297 --> 01:01:17,132
","- I'd better be going.
- My check, please.

",0.535967,0.219854,0.097434,0.162696,0.045119,0.309869,0.350074,0.822535,0.765514,0.509421,0.931994,0.0,0.0
973,"01:01:17,341 --> 01:01:21,095
","I have to warn you, sir. This is
a dangerous place. Full of vultures.

",0.08702,0.064399,0.423247,0.256943,0.283088,0.594579,0.487444,0.587949,0.027496,0.546371,0.0,0.0,0.946092
974,"01:01:21,261 --> 01:01:23,555
","Vultures everywhere.
Thanks for everything.

",0.158919,0.682908,0.11937,0.021205,0.040268,0.324287,0.305582,0.802558,0.703695,0.552958,0.0,0.0,0.0
975,"01:01:23,722 --> 01:01:25,933
","- Goodbye.
- It has been a pleasure to meet you.

",0.429989,0.503799,0.050042,0.041682,0.018895,0.15751,0.349556,0.917185,0.288196,0.480147,0.0,0.0,0.0
976,"01:01:26,100 --> 01:01:27,768
","I'm sorry.

",0.572834,0.037253,0.022174,0.362342,0.081931,0.212212,0.27444,0.599267,0.54201,0.251071,0.0,0.0,0.0
977,"01:01:43,617 --> 01:01:47,287
","Monsieur Rick, you are getting
to be your best customer.

",0.042337,0.803261,0.047812,0.106619,0.076933,0.129511,0.457145,0.702732,0.959798,0.869383,0.0,0.0,0.0
978,"01:01:49,331 --> 01:01:51,709
","Well, drinking.
I'm very pleased with you.

",0.131602,0.731354,0.020905,0.017437,0.158144,0.420539,0.148083,0.861868,0.602934,0.09641,0.0,0.0,0.989922
979,"01:01:51,875 --> 01:01:53,794
","You're beginning
to live like a Frenchman.

",0.073445,0.549861,0.356165,0.02706,0.094935,0.05214,0.001086,0.2991,0.072627,0.036347,0.0,0.952443,0.0
980,"01:01:53,961 --> 01:01:56,296
","That was some going-over
your men gave my place.

",0.413862,0.16169,0.235174,0.139324,0.136714,0.917577,0.589507,0.96628,0.992369,0.78277,0.0,0.983475,0.0
981,"01:01:56,463 --> 01:01:58,465
","We barely got cleaned up
in time to open.

",0.204108,0.20083,0.224398,0.032513,0.436476,0.000256,0.235685,0.339708,0.095748,0.368504,0.0,0.920133,0.0
982,"01:01:58,632 --> 01:02:00,926
","I told Strasser he wouldn't
find the letters here.

",0.244396,0.348686,0.076788,0.390129,0.031392,0.568523,0.074027,0.825237,0.089728,0.335426,0.98445,0.0,0.0
983,"01:02:01,093 --> 01:02:03,220
","But I told my men
to be especially destructive.

",0.336357,0.251738,0.125709,0.248397,0.09702,0.871901,0.235279,0.886579,0.27744,0.134019,0.0,0.0,0.0
984,"01:02:03,387 --> 01:02:05,305
","You know how
that impresses Germans.

",0.299544,0.231082,0.224362,0.066277,0.231859,0.042344,0.286774,0.664913,0.429113,0.559226,0.952933,0.0,0.0
985,"01:02:06,640 --> 01:02:08,976
","Rick, have you got
those letters of transit?

",0.225019,0.284393,0.207714,0.264373,0.109654,0.944777,0.442646,0.749098,0.690384,0.904049,0.376315,0.0,0.0
986,"01:02:09,309 --> 01:02:11,437
","Louis, are you Pro-Vichy
or Free French?

",0.188457,0.340195,0.271909,0.221387,0.061119,0.189235,0.200401,0.4002,0.673681,0.29045,0.0,0.991679,0.0
987,"01:02:12,062 --> 01:02:16,525
","Serves me right for asking a direct
question. The subject is closed.

",0.354419,0.084427,0.125297,0.384393,0.16416,0.762827,0.310881,0.56836,0.809388,0.489487,0.986578,0.0,0.0
988,"01:02:16,692 --> 01:02:19,319
","- It looks like you're a little late.
- Huh?

",0.671025,0.209218,0.036635,0.107505,0.047305,0.047683,0.078136,0.650456,0.266818,0.20763,0.0,0.936899,0.0
989,"01:02:26,618 --> 01:02:28,287
","So Yvonne's gone over to the enemy.

",0.1087,0.097844,0.669559,0.114837,0.089265,0.207373,0.277773,0.204351,0.291629,0.429326,0.0,0.0,0.0
990,"01:02:28,454 --> 01:02:32,207
","Who knows? In her own way, she
may constitute an entire second front.

",0.481597,0.249828,0.109844,0.127552,0.128364,0.493047,0.076194,0.73985,0.546902,0.204542,0.821551,0.84639,0.0
991,"01:02:32,624 --> 01:02:36,128
","I think it's time for me to flatter
Strasser a little. I'll see you later.

",0.584147,0.219377,0.177851,0.066031,0.033385,0.020846,0.441903,0.979931,0.596733,0.197122,0.720783,0.0,0.0
992,"01:02:36,962 --> 01:02:38,380
","Sascha!

",0.0,0.0,0.0,0.0,0.0,0.068939,0.145665,0.461938,0.270129,0.000114,0.0,0.0,0.0
993,"01:02:38,547 --> 01:02:39,590
","French 75s.

",0.256881,0.50821,0.156622,0.066327,0.052506,0.250558,0.274497,0.599123,0.542934,0.277041,0.0,0.0,0.0
994,"01:02:39,798 --> 01:02:43,469
","Put up a whole row of them, Sascha.
Starting here and ending here.

",0.681548,0.158816,0.038031,0.117,0.091725,0.431504,0.110449,0.281642,0.010171,0.013093,0.935153,0.0,0.0
995,"01:02:43,635 --> 01:02:44,970
","We will begin with two.

",0.140088,0.523021,0.347878,0.029281,0.027568,0.608008,0.474152,0.679188,0.514041,0.463016,0.0,0.0,0.0
996,"01:02:45,179 --> 01:02:47,598
","[SPEAKING IN FRENCH]

",0.225044,0.407396,0.213821,0.139684,0.078822,0.332057,0.274265,0.599122,0.544005,0.236058,0.0,0.0,0.0
997,"01:02:54,021 --> 01:02:56,231
","What did you say?
Would you kindly repeat it?

",0.231113,0.203374,0.330898,0.075767,0.244089,0.378127,0.432288,0.781681,0.401451,0.867321,0.0,0.0,0.0
998,"01:02:56,440 --> 01:02:59,818
","- What I said is none of your business.
- I'll make it my business.

",0.417685,0.322062,0.21794,0.09527,0.031241,0.813713,0.821202,0.805721,0.923206,0.847714,0.0,0.0,0.0
999,"01:03:05,991 --> 01:03:09,661
","I don't like disturbances in my place.
Either lay off politics or get out.

",0.274614,0.039045,0.254237,0.483134,0.099518,0.097146,0.014384,0.081948,0.057662,0.000738,0.437819,0.981844,0.0
1000,"01:03:14,041 --> 01:03:15,584
","You see, captain?

",0.236575,0.400328,0.293505,0.085956,0.061454,0.507465,0.323523,0.658906,0.605074,0.665302,0.0,0.0,0.0
1001,"01:03:15,834 --> 01:03:18,212
","The situation is not as under control
as you believe.

",0.262731,0.348545,0.247438,0.16523,0.048574,0.462019,0.133937,0.385468,0.557537,0.351724,0.117548,0.978371,0.0
1002,"01:03:18,420 --> 01:03:20,297
","We try to cooperate
with your government.

",0.221054,0.035512,0.219133,0.30362,0.320337,0.054707,0.298461,0.487175,0.445552,0.804303,0.0,0.952443,0.0
1003,"01:03:20,506 --> 01:03:22,758
","But we cannot regulate
the feelings of our people.

",0.574525,0.191521,0.12275,0.096808,0.063572,0.318036,0.253791,0.385138,0.145079,0.069309,0.144086,0.0,0.0
1004,"01:03:22,925 --> 01:03:25,093
","Captain, are you certain
which side you're on?

",0.258451,0.321879,0.127977,0.25134,0.145473,0.939831,0.133481,0.561103,0.640484,0.400534,0.0,0.0,0.986725
1005,"01:03:25,385 --> 01:03:27,554
","I have no conviction,
if that's what you mean.

",0.584565,0.089513,0.23806,0.059847,0.156699,0.566358,0.259236,0.694872,0.168554,0.603888,0.98445,0.95658,0.0
1006,"01:03:27,763 --> 01:03:29,056
","I blow with the wind...

",0.081712,0.256381,0.569002,0.048923,0.114173,0.813985,0.249539,0.487248,0.565934,0.508922,0.0,0.0,0.0
1007,"01:03:29,223 --> 01:03:31,642
","...and the prevailing wind
happens to be from Vichy.

",0.529209,0.082655,0.372621,0.035185,0.067044,0.599281,0.257364,0.446985,0.086177,0.127948,0.0,0.0,0.0
1008,"01:03:31,850 --> 01:03:33,560
","And if it should change?

",0.091651,0.248497,0.30414,0.299967,0.162902,0.692236,0.445486,0.598469,0.280019,0.452896,0.882284,0.0,0.0
1009,"01:03:33,811 --> 01:03:35,979
","Surely the Reich doesn't admit
that possibility?

",0.147475,0.073113,0.753271,0.068167,0.061242,0.564814,0.027594,0.37794,0.044417,0.085922,0.0,0.999096,0.0
1010,"01:03:36,146 --> 01:03:38,232
","We are concerned
about more than Casablanca.

",0.31714,0.20365,0.253498,0.114027,0.202913,0.636301,0.133855,0.55483,0.467463,0.213584,0.0,0.952443,0.0
1011,"01:03:38,440 --> 01:03:41,860
","We know that every French province
in Africa is honeycombed with traitors.

",0.432442,0.14791,0.237425,0.060915,0.209236,0.574447,0.264071,0.515409,0.675402,0.131065,0.802429,0.0,0.971165
1012,"01:03:42,361 --> 01:03:45,072
","Waiting for their chance.
Waiting perhaps for a leader.

",0.191399,0.149354,0.154479,0.226498,0.381006,0.140741,0.229475,0.610025,0.219644,0.272096,0.883404,0.997862,0.0
1013,"01:03:45,239 --> 01:03:46,448
","A leader? Like Laszlo?

",0.430718,0.161738,0.188891,0.192422,0.123459,0.329435,0.120225,0.514468,0.528791,0.217893,0.908592,0.987926,0.0
1014,"01:03:46,615 --> 01:03:48,742
","Mm-hm. I have been thinking.

",0.246622,0.630019,0.046295,0.099137,0.027259,0.11456,0.156382,0.651013,0.230108,0.023369,0.970663,0.0,0.0
